t_recv,t_capture_sec,t_capture_nanosec,latency_ms,x,y,z,qx,qy,qz,qw
1762455945.2526243,1762455904,499547986,40753.076,-0.6072949767112732,-0.12727327644824982,0.05245799943804741,0.001806335523724556,0.018029825761914253,0.11700284481048584,0.9929662346839905
1762455945.2538753,1762455904,514621829,40739.254,-0.6079462170600891,-0.11726421862840652,0.052232805639505386,0.0017502845730632544,0.017756881192326546,0.12263894826173782,0.9922910332679749
1762455945.2547927,1762455904,530215641,40724.577,-0.6087848544120789,-0.10686910897493362,0.05229919031262398,-0.0028627272695302963,0.01781177707016468,0.12693378329277039,0.9917472004890442
1762455945.2554038,1762455904,546183452,40709.220,-0.6097195148468018,-0.09687560051679611,0.052204541862010956,-0.004425394348800182,0.01773838698863983,0.13192549347877502,0.9910910129547119
1762455945.2868428,1762455904,561292914,40725.550,-0.6107891201972961,-0.08680164068937302,0.052092768251895905,-0.0030193044804036617,0.017489084973931313,0.1374008059501648,0.9903565049171448
1762455945.300989,1762455904,576167989,40724.821,-0.611831784248352,-0.07706540077924728,0.05203700065612793,-0.0016047206008806825,0.018615463748574257,0.142770916223526,0.9895793795585632
1762455945.3150663,1762455904,591889191,40723.177,-0.6129299998283386,-0.06724780797958374,0.05196957662701607,0.002129844157025218,0.01734429970383644,0.14933811128139496,0.9886318445205688
1762455945.319872,1762455904,606967365,40712.904,-0.6141599416732788,-0.05694561451673508,0.05189050734043121,-0.0028310702182352543,0.018969789147377014,0.15472663938999176,0.9877711534500122
1762455945.3612933,1762455904,622614465,40738.679,-0.6148691177368164,-0.05187167972326279,0.05181465670466423,-0.003109854180365801,0.018371477723121643,0.1568325161933899,0.9874494075775146
1762455945.36278,1762455904,638515858,40724.264,-0.6163239479064941,-0.041844163089990616,0.05184631422162056,-0.002913451986387372,0.01841128058731556,0.16263489425182343,0.9865102171897888
1762455945.3784423,1762455904,654207447,40724.235,-0.6179709434509277,-0.03201958164572716,0.051795121282339096,-0.0016051180427893996,0.018870893865823746,0.1682923585176468,0.9855551719665527
1762455945.4305477,1762455904,669247138,40761.301,-0.619617760181427,-0.022206086665391922,0.05157109349966049,0.0010842708870768547,0.01779373548924923,0.17345452308654785,0.9846805930137634
1762455945.482558,1762455904,684573317,40797.985,-0.6215246915817261,-0.012359599582850933,0.051486264914274216,-0.0006564893410541117,0.018155580386519432,0.1790122389793396,0.9836791157722473
1762455945.4945645,1762455904,699247738,40795.317,-0.6235388517379761,-0.002171391388401389,0.0515608936548233,-0.003247589338570833,0.017263203859329224,0.1834181398153305,0.9828780293464661
1762455945.496033,1762455904,715490096,40780.543,-0.6245872378349304,0.002804648829624057,0.05156037583947182,-0.0054397680796682835,0.016864541918039322,0.18583489954471588,0.9824212193489075
1762455945.5036736,1762455904,730645234,40773.028,-0.6266974806785583,0.01279260404407978,0.05142701417207718,-0.006254525855183601,0.017959749326109886,0.19045603275299072,0.9815115332603455
1762455945.5102105,1762455904,746762995,40763.448,-0.6288498044013977,0.022531433030962944,0.05139020085334778,-0.004756859503686428,0.01868675835430622,0.1962416023015976,0.9803659915924072
1762455945.5109065,1762455904,761319803,40749.587,-0.631014883518219,0.032166313380002975,0.05101768299937248,-0.0026194974780082703,0.01850317046046257,0.2010987550020218,0.9793927073478699
1762455945.5163696,1762455904,777334967,40739.035,-0.6333048939704895,0.04193254932761192,0.05112239718437195,-0.0025714256335049868,0.019675256684422493,0.20757339894771576,0.9780181646347046
1762455945.521542,1762455904,792199566,40729.342,-0.6358672380447388,0.05179434269666672,0.05105245113372803,-0.002480187453329563,0.018137352541089058,0.21149615943431854,0.977207362651825
1762455945.6795738,1762455904,822998732,40856.575,-0.639633297920227,0.06609897315502167,0.050916243344545364,-4.951797745889053e-05,0.01891888864338398,0.21955014765262604,0.9754177331924438
1762455945.71831,1762455904,854206260,40864.104,-0.645301342010498,0.08553245663642883,0.05075379088521004,-0.0026979795657098293,0.018899623304605484,0.2310943305492401,0.9727439880371094
1762455945.718747,1762455904,869220249,40849.527,-0.6483541131019592,0.09504660964012146,0.050671935081481934,-0.00014824104437138885,0.0187896229326725,0.23467783629894257,0.9718917012214661
1762455945.7228436,1762455904,884438733,40838.405,-0.651247501373291,0.10457127541303635,0.05054791644215584,-0.0005359334754757583,0.018076451495289803,0.24111442267894745,0.9703282117843628
1762455945.723671,1762455904,900758964,40822.912,-0.6545447707176208,0.11403453350067139,0.050386250019073486,-0.0018515571719035506,0.01862935908138752,0.24559618532657623,0.9691914916038513
1762455945.725746,1762455904,916499372,40809.247,-0.6560893654823303,0.1189749538898468,0.05033308267593384,-0.0028295181691646576,0.018751179799437523,0.24836990237236023,0.9684796333312988
1762455945.7280087,1762455904,948303903,40779.705,-0.662802517414093,0.13805441558361053,0.05017546936869621,-0.0035994022618979216,0.020152006298303604,0.25971338152885437,0.9654687643051147
1762455945.7306392,1762455904,962968616,40767.671,-0.6662469506263733,0.14733147621154785,0.05009933188557625,-0.001103006536141038,0.019661569967865944,0.26578742265701294,0.9638305902481079
1762455945.8040102,1762455904,992567629,40811.443,-0.6737136244773865,0.1661897599697113,0.05018046870827675,-0.003951624967157841,0.020591868087649345,0.274915874004364,0.9612396955490112
1762455946.397606,1762455905,8031466,41389.575,-0.6775638461112976,0.17546707391738892,0.05006785690784454,-0.004387732595205307,0.019163405522704124,0.28028446435928345,0.9597156643867493
1762455946.4239068,1762455905,38564746,41385.342,-0.6835503578186035,0.18906429409980774,0.04987070709466934,-0.00020635747932828963,0.017918717116117477,0.28708240389823914,0.9577382802963257
1762455946.4363496,1762455905,53629790,41382.720,-0.6877132058143616,0.19860024750232697,0.04983985051512718,-0.0042202970944345,0.019724510610103607,0.29078999161720276,0.9565743803977966
1762455946.4369905,1762455905,100117611,41336.873,-0.7004129886627197,0.22636716067790985,0.04937542974948883,-0.00576953636482358,0.019665531814098358,0.3091227412223816,0.9508013725280762
1762455946.438303,1762455905,130660041,41307.643,-0.7071846723556519,0.23979172110557556,0.04927407577633858,-0.005887703504413366,0.019762255251407623,0.31617727875709534,0.9484760165214539
1762455946.4408004,1762455905,148075941,41292.724,-0.7118845582008362,0.2489445060491562,0.04932311177253723,-0.00845681969076395,0.018575463443994522,0.3216676712036133,0.9466326832771301
1762455946.4422514,1762455905,182498962,41259.753,-0.7213056087493896,0.2666226625442505,0.04925600439310074,-0.006946088280528784,0.018870558589696884,0.3329976201057434,0.94271320104599
1762455946.4433703,1762455905,218409322,41224.961,-0.7287158370018005,0.2793447971343994,0.04901586100459099,-0.0017201147275045514,0.01871016062796116,0.33929380774497986,0.9404928088188171
1762455946.444629,1762455905,239045953,41205.583,-0.7338375449180603,0.2881194055080414,0.04894291236996651,-0.003261348931118846,0.01835283264517784,0.34419384598731995,0.938713550567627
1762455946.4457371,1762455905,301458285,41144.279,-0.7577351927757263,0.32673513889312744,0.04859303683042526,-0.0063615962862968445,0.01884455420076847,0.3661472201347351,0.9303443431854248
1762455946.4466949,1762455905,316851233,41129.844,-0.7632553577423096,0.33523091673851013,0.04862990602850914,-0.00841717142611742,0.018386783078312874,0.37086495757102966,0.9284666776657104
1762455946.4485679,1762455905,332148079,41116.420,-0.7687414288520813,0.3435196578502655,0.04849473014473915,-0.006787367630749941,0.01923397183418274,0.37518510222435,0.9267255067825317
1762455946.4496832,1762455905,347054373,41102.629,-0.7743312120437622,0.3515464961528778,0.048390794545412064,-0.003672858700156212,0.02040153741836548,0.3805070221424103,0.9245456457138062
1762455946.4519506,1762455905,377751710,41074.199,-0.7861267924308777,0.36808696389198303,0.048303768038749695,-0.004295217804610729,0.01950165443122387,0.39041420817375183,0.9204227328300476
1762455946.452574,1762455905,394103439,41058.470,-0.7921820878982544,0.3762667775154114,0.04810763895511627,-0.005851150956004858,0.02022634446620941,0.3945695161819458,0.9186248779296875
1762455946.453701,1762455905,423940402,41029.761,-0.8043671250343323,0.3923843801021576,0.047865353524684906,-0.00442716758698225,0.019534992054104805,0.40561944246292114,0.9138226509094238
1762455946.4606552,1762455905,624630014,40836.025,-0.8851020932197571,0.4828324019908905,0.04684702306985855,-0.011178179644048214,0.019287263974547386,0.4644239544868469,0.8853324055671692
1762455946.4618285,1762455905,702577142,40759.251,-0.9178068041801453,0.513708233833313,0.04647242650389671,-0.007728289347141981,0.020673951134085655,0.4860762655735016,0.8736377358436584
1762455946.4629714,1762455905,717747087,40745.224,-0.9254239201545715,0.5204882025718689,0.04638472944498062,-0.008942893706262112,0.02174685336649418,0.4903465211391449,0.8712103366851807
1762455946.4638598,1762455905,733066631,40730.793,-0.9331347346305847,0.5271790623664856,0.04627116024494171,-0.012500157579779625,0.02021148055791855,0.4950898587703705,0.8685166835784912
1762455946.4645548,1762455905,748218278,40716.336,-0.9369615912437439,0.5304222106933594,0.04630850628018379,-0.011204591952264309,0.020592665299773216,0.4974055588245392,0.8672012686729431
1762455946.4675927,1762455905,763070165,40704.523,-0.9446772336959839,0.5368481874465942,0.046211011707782745,-0.008622455410659313,0.02118203043937683,0.5021408796310425,0.8644834160804749
1762455946.4786763,1762455905,777775456,40700.901,-0.9523662328720093,0.5430329442024231,0.04611106589436531,-0.007080289535224438,0.021458035334944725,0.5073649287223816,0.8614349961280823
1762455946.4937449,1762455905,792786023,40700.959,-0.9603807330131531,0.549514889717102,0.04612630978226662,-0.012137074954807758,0.020336173474788666,0.5108579397201538,0.8593388199806213
1762455946.5091732,1762455905,809654298,40699.519,-0.9683930277824402,0.5556498169898987,0.04591396078467369,-0.01458029169589281,0.01809096708893776,0.516076922416687,0.8562270402908325
1762455946.6135485,1762455905,840045591,40773.503,-0.9844028949737549,0.5677976012229919,0.04595203697681427,-0.012360948137938976,0.019720599055290222,0.525230348110199,0.8506417274475098
1762455946.6273656,1762455905,855724609,40771.641,-0.9883468151092529,0.5706360340118408,0.045902833342552185,-0.00889904610812664,0.021325692534446716,0.5278344750404358,0.8490328788757324
1762455946.6282446,1762455905,870580338,40757.664,-0.9963511228561401,0.5765963792800903,0.04581668972969055,-0.008295058272778988,0.02107543870806694,0.5319622159004211,0.8464651107788086
1762455946.644791,1762455905,885911825,40758.879,-1.0047438144683838,0.5824968814849854,0.045689988881349564,-0.010140585713088512,0.020579222589731216,0.537631094455719,0.8428680896759033
